X_Value,Temperature_0,Temperature_1,Temperature_2
148.2,148.256784,155.096692,146.240499
148.3,148.256784,155.096692,146.240499
148.4,148.256784,155.096692,146.240499
148.5,148.101531,154.926306,146.085384
148.6,148.101531,154.926306,146.085384
148.7,148.101531,154.926306,146.085384
148.8,147.924517,154.724371,145.939027
148.9,147.924517,154.724371,145.939027
149,147.924517,154.724371,145.939027
149.1,147.773783,154.549263,145.802846
149.2,147.773783,154.549263,145.802846
149.3,147.773783,154.549263,145.802846
149.4,147.586857,154.365862,145.651308
149.5,147.586857,154.365862,145.651308
149.6,147.586857,154.365862,145.651308
149.7,147.43023,154.20928,145.531928
149.8,147.43023,154.20928,145.531928
149.9,147.43023,154.20928,145.531928
150,147.249956,154.012381,145.377099
150.1,147.249956,154.012381,145.377099
150.2,147.249956,154.012381,145.377099
150.3,147.073718,153.793198,145.231735
150.4,147.073718,153.793198,145.231735
150.5,147.073718,153.793198,145.231735
150.6,146.913814,153.609374,145.105051
150.7,146.913814,153.609374,145.105051
150.8,146.913814,153.609374,145.105051
150.9,146.780176,153.444299,144.953561
151,146.780176,153.444299,144.953561
151.1,146.780176,153.444299,144.953561
151.2,146.578196,153.220183,144.812006
151.3,146.578196,153.220183,144.812006
151.4,146.578196,153.220183,144.812006
151.5,146.439374,153.070783,144.677313
151.6,146.439374,153.070783,144.677313
151.7,146.439374,153.070783,144.677313
151.8,146.28188,152.9157,144.533886
151.9,146.28188,152.9157,144.533886
152,146.28188,152.9157,144.533886
152.1,146.114703,152.72435,144.354084
152.2,146.114703,152.72435,144.354084
152.3,146.114703,152.72435,144.354084
152.4,145.977566,152.535859,144.185165
152.5,145.977566,152.535859,144.185165
152.6,145.977566,152.535859,144.185165
152.7,145.803555,152.360183,144.033975
152.8,145.803555,152.360183,144.033975
152.9,145.803555,152.360183,144.033975
153,145.63476,152.193527,143.907362
153.1,145.63476,152.193527,143.907362
153.2,145.63476,152.193527,143.907362
153.3,145.47945,152.028541,143.741076
153.4,145.47945,152.028541,143.741076
153.5,145.47945,152.028541,143.741076
153.6,145.318479,151.855982,143.609284
153.7,145.318479,151.855982,143.609284
153.8,145.318479,151.855982,143.609284
153.9,145.192736,151.682722,143.505841
154,145.192736,151.682722,143.505841
154.1,145.192736,151.682722,143.505841
154.2,145.035568,151.496678,143.330848
154.3,145.035568,151.496678,143.330848
154.4,145.035568,151.496678,143.330848
154.5,144.855488,151.322969,143.231433
154.6,144.855488,151.322969,143.231433
154.7,144.855488,151.322969,143.231433
154.8,144.714648,151.175102,143.080311
154.9,144.714648,151.175102,143.080311
155,144.714648,151.175102,143.080311
155.1,144.56862,150.991938,142.934631
155.2,144.56862,150.991938,142.934631
155.3,144.56862,150.991938,142.934631
155.4,144.420238,150.816606,142.791557
155.5,144.420238,150.816606,142.791557
155.6,144.420238,150.816606,142.791557
155.7,144.245171,150.639628,142.646369
155.8,144.245171,150.639628,142.646369
155.9,144.245171,150.639628,142.646369
156,144.125632,150.494407,142.502135
156.1,144.125632,150.494407,142.502135
156.2,144.125632,150.494407,142.502135
156.3,143.94492,150.301345,142.380571
156.4,143.94492,150.301345,142.380571
156.5,143.94492,150.301345,142.380571
156.6,143.791622,150.155196,142.222431
156.7,143.791622,150.155196,142.222431
156.8,143.791622,150.155196,142.222431
156.9,143.625817,149.966661,142.101119
157,143.625817,149.966661,142.101119
157.1,143.625817,149.966661,142.101119
157.2,143.462859,149.826927,141.955507
157.3,143.462859,149.826927,141.955507
157.4,143.462859,149.826927,141.955507
157.5,143.313373,149.652152,141.846246
157.6,143.313373,149.652152,141.846246
157.7,143.313373,149.652152,141.846246
157.8,143.15469,149.469813,141.713866
157.9,143.15469,149.469813,141.713866
158,143.15469,149.469813,141.713866
158.1,143.01656,149.290329,141.592113
158.2,143.01656,149.290329,141.592113
158.3,143.01656,149.290329,141.592113
158.4,142.862621,149.147083,141.463996
158.5,142.862621,149.147083,141.463996
158.6,142.862621,149.147083,141.463996
158.7,142.688154,148.989403,141.321733
158.8,142.688154,148.989403,141.321733
158.9,142.688154,148.989403,141.321733
159,142.525505,148.810666,141.170986
159.1,142.525505,148.810666,141.170986
159.2,142.525505,148.810666,141.170986
159.3,142.373726,148.65656,141.039594
159.4,142.373726,148.65656,141.039594
159.5,142.373726,148.65656,141.039594
159.6,142.21181,148.482581,140.932033
159.7,142.21181,148.482581,140.932033
159.8,142.21181,148.482581,140.932033
159.9,142.086959,148.326367,140.77424
160,142.086959,148.326367,140.77424
160.1,142.086959,148.326367,140.77424
160.2,141.956451,148.178209,140.666457
160.3,141.956451,148.178209,140.666457
160.4,141.956451,148.178209,140.666457
160.5,141.838695,148.019885,140.547832
160.6,141.838695,148.019885,140.547832
160.7,141.838695,148.019885,140.547832
160.8,141.706316,147.854236,140.41931
160.9,141.706316,147.854236,140.41931
161,141.706316,147.854236,140.41931
161.1,141.599663,147.710368,140.287259
161.2,141.599663,147.710368,140.287259
161.3,141.599663,147.710368,140.287259
161.4,141.441347,147.533621,140.165356
161.5,141.441347,147.533621,140.165356
161.6,141.441347,147.533621,140.165356
161.7,141.308521,147.384805,140.038037
161.8,141.308521,147.384805,140.038037
161.9,141.308521,147.384805,140.038037
162,141.164617,147.224406,139.913084
162.1,141.164617,147.224406,139.913084
162.2,141.164617,147.224406,139.913084
162.3,140.991946,147.073245,139.777294
162.4,140.991946,147.073245,139.777294
162.5,140.991946,147.073245,139.777294
162.6,140.874009,146.895128,139.652122
162.7,140.874009,146.895128,139.652122
162.8,140.874009,146.895128,139.652122
162.9,140.687212,146.741387,139.471802
163,140.687212,146.741387,139.471802
163.1,140.687212,146.741387,139.471802
163.2,140.439119,146.552417,139.295742
163.3,140.439119,146.552417,139.295742
163.4,140.439119,146.552417,139.295742
163.5,140.128338,146.361572,139.102965
163.6,140.128338,146.361572,139.102965
163.7,140.128338,146.361572,139.102965
163.8,139.790967,146.193916,138.816191
163.9,139.790967,146.193916,138.816191
164,139.790967,146.193916,138.816191
164.1,139.375639,145.988442,138.572573
164.2,139.375639,145.988442,138.572573
164.3,139.375639,145.988442,138.572573
164.4,139.171542,145.798827,138.333932
164.5,139.171542,145.798827,138.333932
164.6,139.171542,145.798827,138.333932
164.7,138.937776,145.629322,138.036908
164.8,138.937776,145.629322,138.036908
164.9,138.937776,145.629322,138.036908
165,138.70074,145.439975,137.852027
165.1,138.70074,145.439975,137.852027
165.2,138.70074,145.439975,137.852027
165.3,138.580819,145.289879,137.666222
165.4,138.580819,145.289879,137.666222
165.5,138.580819,145.289879,137.666222
165.6,138.439467,145.141212,137.492207
165.7,138.439467,145.141212,137.492207
165.8,138.439467,145.141212,137.492207
165.9,138.343825,144.986174,137.329981
166,138.343825,144.986174,137.329981
166.1,138.343825,144.986174,137.329981
166.2,138.211206,144.816969,137.186367
166.3,138.211206,144.816969,137.186367
166.4,138.211206,144.816969,137.186367
166.5,138.133948,144.674714,137.034524
166.6,138.133948,144.674714,137.034524
166.7,138.133948,144.674714,137.034524
166.8,138.072473,144.529161,136.92624
166.9,138.072473,144.529161,136.92624
167,138.072473,144.529161,136.92624
167.1,137.973787,144.398266,136.814903
167.2,137.973787,144.398266,136.814903
167.3,137.973787,144.398266,136.814903
167.4,137.926919,144.252495,136.718165
167.5,137.926919,144.252495,136.718165
167.6,137.926919,144.252495,136.718165
167.7,137.823531,144.095631,136.618372
167.8,137.823531,144.095631,136.618372
167.9,137.823531,144.095631,136.618372
168,137.740871,143.959565,136.528704
168.1,137.740871,143.959565,136.528704
168.2,137.740871,143.959565,136.528704
168.3,137.649973,143.824926,136.42845
168.4,137.649973,143.824926,136.42845
168.5,137.649973,143.824926,136.42845
168.6,137.53412,143.677305,136.336438
168.7,137.53412,143.677305,136.336438
168.8,137.53412,143.677305,136.336438
168.9,137.426986,143.530874,136.240195
169,137.426986,143.530874,136.240195
169.1,137.426986,143.530874,136.240195
169.2,137.309968,143.394845,136.152898
169.3,137.309968,143.394845,136.152898
169.4,137.309968,143.394845,136.152898
169.5,137.231804,143.262367,136.06537
169.6,137.231804,143.262367,136.06537
169.7,137.231804,143.262367,136.06537
169.8,137.088903,143.085506,135.965846
169.9,137.088903,143.085506,135.965846
170,137.088903,143.085506,135.965846
170.1,136.957548,142.959894,135.908205
170.2,136.957548,142.959894,135.908205
170.3,136.957548,142.959894,135.908205
170.4,136.864804,142.803598,135.768227
170.5,136.864804,142.803598,135.768227
170.6,136.864804,142.803598,135.768227
170.7,136.719577,142.688154,135.652724
170.8,136.719577,142.688154,135.652724
170.9,136.719577,142.688154,135.652724
171,136.620255,142.538724,135.589917
171.1,136.620255,142.538724,135.589917
171.2,136.620255,142.538724,135.589917
171.3,136.440688,142.367825,135.453491
171.4,136.440688,142.367825,135.453491
171.5,136.440688,142.367825,135.453491
171.6,136.327731,142.210158,135.302492
171.7,136.327731,142.210158,135.302492
171.8,136.327731,142.210158,135.302492
171.9,136.17784,142.066426,135.169144
172,136.17784,142.066426,135.169144
172.1,136.17784,142.066426,135.169144
172.2,135.945848,141.919401,134.995359
172.3,135.945848,141.919401,134.995359
172.4,135.945848,141.919401,134.995359
172.5,135.706828,141.77097,134.846044
172.6,135.706828,141.77097,134.846044
172.7,135.706828,141.77097,134.846044
172.8,135.555104,141.640011,134.723543
172.9,135.555104,141.640011,134.723543
173,135.555104,141.640011,134.723543
173.1,135.403392,141.49396,134.574015
173.2,135.403392,141.49396,134.574015
173.3,135.403392,141.49396,134.574015
173.4,135.30014,141.356885,134.468929
173.5,135.30014,141.356885,134.468929
173.6,135.30014,141.356885,134.468929
173.7,135.198071,141.222649,134.348804
173.8,135.198071,141.222649,134.348804
173.9,135.198071,141.222649,134.348804
174,135.111528,141.078987,134.248432
174.1,135.111528,141.078987,134.248432
174.2,135.111528,141.078987,134.248432
174.3,134.947389,140.937222,134.084604
174.4,134.947389,140.937222,134.084604
174.5,134.947389,140.937222,134.084604
174.6,134.725424,140.751362,133.961449
174.7,134.725424,140.751362,133.961449
174.8,134.725424,140.751362,133.961449
174.9,134.515241,140.635562,133.810572
175,134.515241,140.635562,133.810572
175.1,134.515241,140.635562,133.810572
175.2,134.411804,140.499488,133.693545
175.3,134.411804,140.499488,133.693545
175.4,134.411804,140.499488,133.693545
175.5,134.359617,140.349275,133.570416
175.6,134.359617,140.349275,133.570416
175.7,134.359617,140.349275,133.570416
175.8,134.239735,140.21322,133.462568
175.9,134.239735,140.21322,133.462568
176,134.239735,140.21322,133.462568
176.1,134.177211,140.097216,133.350262
176.2,134.177211,140.097216,133.350262
176.3,134.177211,140.097216,133.350262
176.4,134.079433,139.929351,133.243601
176.5,134.079433,139.929351,133.243601
176.6,134.079433,139.929351,133.243601
176.7,133.933717,139.787667,133.124026
176.8,133.933717,139.787667,133.124026
176.9,133.933717,139.787667,133.124026
177,133.851228,139.632086,132.996942
177.1,133.851228,139.632086,132.996942
177.2,133.851228,139.632086,132.996942
177.3,133.662527,139.543221,132.851782
177.4,133.662527,139.543221,132.851782
177.5,133.662527,139.543221,132.851782
177.6,133.562427,139.395201,132.728005
177.7,133.562427,139.395201,132.728005
177.8,133.562427,139.395201,132.728005
177.9,133.466797,139.267932,132.611282
178,133.466797,139.267932,132.611282
178.1,133.466797,139.267932,132.611282
178.2,133.341569,139.107678,132.505604
178.3,133.341569,139.107678,132.505604
178.4,133.341569,139.107678,132.505604
178.5,133.283539,139.001399,132.412847
178.6,133.283539,139.001399,132.412847
178.7,133.283539,139.001399,132.412847
178.8,133.134362,138.840225,132.321503
178.9,133.134362,138.840225,132.321503
179,133.134362,138.840225,132.321503
179.1,133.036875,138.709693,132.227347
179.2,133.036875,138.709693,132.227347
179.3,133.036875,138.709693,132.227347
179.4,132.912381,138.564798,132.110186
179.5,132.912381,138.564798,132.110186
179.6,132.912381,138.564798,132.110186
179.7,132.820308,138.430751,132.023319
179.8,132.820308,138.430751,132.023319
179.9,132.820308,138.430751,132.023319
180,132.722133,138.306842,131.906876
180.1,132.722133,138.306842,131.906876
180.2,132.722133,138.306842,131.906876
180.3,132.593434,138.160564,131.828
180.4,132.593434,138.160564,131.828
180.5,132.593434,138.160564,131.828
180.6,132.49621,138.047978,131.708752
180.7,132.49621,138.047978,131.708752
180.8,132.49621,138.047978,131.708752
180.9,132.354846,137.921973,131.585054
181,132.354846,137.921973,131.585054
181.1,132.354846,137.921973,131.585054
181.2,132.244252,137.807988,131.485772
181.3,132.244252,137.807988,131.485772
181.4,132.244252,137.807988,131.485772
181.5,132.134604,137.676347,131.391425
181.6,132.134604,137.676347,131.391425
181.7,132.134604,137.676347,131.391425
181.8,132.01698,137.520463,131.292858
181.9,132.01698,137.520463,131.292858
182,132.01698,137.520463,131.292858
182.1,131.91251,137.370713,131.192419
182.2,131.91251,137.370713,131.192419
182.3,131.91251,137.370713,131.192419
182.4,131.785041,137.248049,131.103953
182.5,131.785041,137.248049,131.103953
182.6,131.785041,137.248049,131.103953
182.7,131.707579,137.138105,131.038487
182.8,131.707579,137.138105,131.038487
182.9,131.707579,137.138105,131.038487
183,131.603831,136.99427,130.9207
183.1,131.603831,136.99427,130.9207
183.2,131.603831,136.99427,130.9207
183.3,131.495395,136.871159,130.813478
183.4,131.495395,136.871159,130.813478
183.5,131.495395,136.871159,130.813478
183.6,131.37218,136.762179,130.683741
183.7,131.37218,136.762179,130.683741
183.8,131.37218,136.762179,130.683741
183.9,131.27291,136.604721,130.591078
184,131.27291,136.604721,130.591078
184.1,131.27291,136.604721,130.591078
184.2,131.09926,136.48446,130.451975
184.3,131.09926,136.48446,130.451975
184.4,131.09926,136.48446,130.451975
184.5,130.997894,136.36303,130.325079
184.6,130.997894,136.36303,130.325079
184.7,130.997894,136.36303,130.325079
184.8,130.883394,136.249137,130.189045
184.9,130.883394,136.249137,130.189045
185,130.883394,136.249137,130.189045
185.1,130.729488,136.088193,130.081868
185.2,130.729488,136.088193,130.081868
185.3,130.729488,136.088193,130.081868
185.4,130.641045,135.983963,129.985249
185.5,130.641045,135.983963,129.985249
185.6,130.641045,135.983963,129.985249
185.7,130.51484,135.862094,129.876208
185.8,130.51484,135.862094,129.876208
185.9,130.51484,135.862094,129.876208
186,130.440716,135.730588,129.781476
186.1,130.440716,135.730588,129.781476
186.2,130.440716,135.730588,129.781476
186.3,130.313117,135.584036,129.666117
186.4,130.313117,135.584036,129.666117
186.5,130.313117,135.584036,129.666117
186.6,130.202648,135.481716,129.579836
186.7,130.202648,135.481716,129.579836
186.8,130.202648,135.481716,129.579836
186.9,130.083509,135.371875,129.446439
187,130.083509,135.371875,129.446439
187.1,130.083509,135.371875,129.446439
187.2,129.965082,135.207713,129.366733
187.3,129.965082,135.207713,129.366733
187.4,129.965082,135.207713,129.366733
187.5,129.883008,135.088481,129.272966
187.6,129.883008,135.088481,129.272966
187.7,129.883008,135.088481,129.272966
187.8,129.764828,134.975606,129.155765
187.9,129.764828,134.975606,129.155765
188,129.764828,134.975606,129.155765
188.1,129.667289,134.85686,129.082401
188.2,129.667289,134.85686,129.082401
188.3,129.667289,134.85686,129.082401
188.4,129.559439,134.738591,128.953259
188.5,129.559439,134.738591,128.953259
188.6,129.559439,134.738591,128.953259
188.7,129.434717,134.616803,128.847562
188.8,129.434717,134.616803,128.847562
188.9,129.434717,134.616803,128.847562
189,129.28961,134.482799,128.747496
189.1,129.28961,134.482799,128.747496
189.2,129.28961,134.482799,128.747496
189.3,129.236633,134.359852,128.679772
189.4,129.236633,134.359852,128.679772
189.5,129.236633,134.359852,128.679772
189.6,129.172641,134.252663,128.59354
189.7,129.172641,134.252663,128.59354
189.8,129.172641,134.252663,128.59354
189.9,129.044665,134.138428,128.513873
190,129.044665,134.138428,128.513873
190.1,129.044665,134.138428,128.513873
190.2,128.93451,133.985422,128.400002
190.3,128.93451,133.985422,128.400002
190.4,128.93451,133.985422,128.400002
190.5,128.830923,133.914211,128.309098
190.6,128.830923,133.914211,128.309098
190.7,128.830923,133.914211,128.309098
190.8,128.737419,133.790597,128.249357
190.9,128.737419,133.790597,128.249357
191,128.737419,133.790597,128.249357
191.1,128.64556,133.669342,128.136206
191.2,128.64556,133.669342,128.136206
191.3,128.64556,133.669342,128.136206
191.4,128.540819,133.54128,128.061713
191.5,128.540819,133.54128,128.061713
191.6,128.540819,133.54128,128.061713
191.7,128.440302,133.441422,127.964268
191.8,128.440302,133.441422,127.964268
191.9,128.440302,133.441422,127.964268
192,128.274425,133.299045,127.856054
192.1,128.274425,133.299045,127.856054
192.2,128.274425,133.299045,127.856054
192.3,128.1683,133.191213,127.717635
192.4,128.1683,133.191213,127.717635
192.5,128.1683,133.191213,127.717635
192.6,128.033135,133.06154,127.579694
192.7,128.033135,133.06154,127.579694
192.8,128.033135,133.06154,127.579694
192.9,127.919998,132.952078,127.450194
193,127.919998,132.952078,127.450194
193.1,127.919998,132.952078,127.450194
193.2,127.817174,132.83581,127.32328
193.3,127.817174,132.83581,127.32328
193.4,127.817174,132.83581,127.32328
193.5,127.728408,132.724012,127.221662
193.6,127.728408,132.724012,127.221662
193.7,127.728408,132.724012,127.221662
193.8,127.600068,132.5986,127.104363
193.9,127.600068,132.5986,127.104363
194,127.600068,132.5986,127.104363
194.1,127.429588,132.469909,126.966705
194.2,127.429588,132.469909,126.966705
194.3,127.429588,132.469909,126.966705
194.4,127.298226,132.341697,126.830228
194.5,127.298226,132.341697,126.830228
194.6,127.298226,132.341697,126.830228
194.7,127.186541,132.219129,126.722552
194.8,127.186541,132.219129,126.722552
194.9,127.186541,132.219129,126.722552
195,127.082355,132.12756,126.602713
195.1,127.082355,132.12756,126.602713
195.2,127.082355,132.12756,126.602713
195.3,127.017506,132.028953,126.473052
195.4,127.017506,132.028953,126.473052
195.5,127.017506,132.028953,126.473052
195.6,126.956872,131.873541,126.402842
195.7,126.956872,131.873541,126.402842
195.8,126.956872,131.873541,126.402842
195.9,126.85153,131.771661,126.275302
196,126.85153,131.771661,126.275302
196.1,126.85153,131.771661,126.275302
196.2,126.761409,131.65453,126.22265
196.3,126.761409,131.65453,126.22265
196.4,126.761409,131.65453,126.22265
196.5,126.628693,131.554776,126.13069
196.6,126.628693,131.554776,126.13069
196.7,126.628693,131.554776,126.13069
196.8,126.509094,131.428741,126.009487
196.9,126.509094,131.428741,126.009487
197,126.509094,131.428741,126.009487
197.1,126.412671,131.325713,125.922217
197.2,126.412671,131.325713,125.922217
197.3,126.412671,131.325713,125.922217
197.4,126.305255,131.214243,125.826996
197.5,126.305255,131.214243,125.826996
197.6,126.305255,131.214243,125.826996
197.7,126.218906,131.076969,125.704411
197.8,126.218906,131.076969,125.704411
197.9,126.218906,131.076969,125.704411
198,126.125074,130.985223,125.591893
198.1,126.125074,130.985223,125.591893
198.2,126.125074,130.985223,125.591893
198.3,126.020016,130.861574,125.497627
198.4,126.020016,130.861574,125.497627
198.5,126.020016,130.861574,125.497627
198.6,125.946783,130.728784,125.392607
198.7,125.946783,130.728784,125.392607
198.8,125.946783,130.728784,125.392607
198.9,125.843841,130.59835,125.306303
199,125.843841,130.59835,125.306303
199.1,125.843841,130.59835,125.306303
199.2,125.755409,130.552372,125.233568
199.3,125.755409,130.552372,125.233568
199.4,125.755409,130.552372,125.233568
199.5,125.666748,130.441654,125.145168
199.6,125.666748,130.441654,125.145168
199.7,125.666748,130.441654,125.145168
199.8,125.568501,130.318277,125.075713
199.9,125.568501,130.318277,125.075713
200,125.568501,130.318277,125.075713
200.1,125.524994,130.19655,124.987789
200.2,125.524994,130.19655,124.987789
200.3,125.524994,130.19655,124.987789
200.4,125.403132,130.086558,124.90548
200.5,125.403132,130.086558,124.90548
200.6,125.403132,130.086558,124.90548
200.7,125.293206,129.970006,124.807043
200.8,125.293206,129.970006,124.807043
200.9,125.293206,129.970006,124.807043
201,125.224213,129.853931,124.746019
201.1,125.224213,129.853931,124.746019
201.2,125.224213,129.853931,124.746019
201.3,125.102606,129.741146,124.656708
201.4,125.102606,129.741146,124.656708
201.5,125.102606,129.741146,124.656708
201.6,124.981241,129.652518,124.568104
201.7,124.981241,129.652518,124.568104
201.8,124.981241,129.652518,124.568104
201.9,124.879994,129.52732,124.497504
202,124.879994,129.52732,124.497504
202.1,124.879994,129.52732,124.497504
202.2,124.794885,129.422527,124.387402
202.3,124.794885,129.422527,124.387402
202.4,124.794885,129.422527,124.387402
202.5,124.684296,129.326647,124.323822
202.6,124.684296,129.326647,124.323822
202.7,124.684296,129.326647,124.323822
202.8,124.551272,129.177095,124.24061
202.9,124.551272,129.177095,124.24061
203,124.551272,129.177095,124.24061
203.1,124.480906,129.06951,124.155766
203.2,124.480906,129.06951,124.155766
203.3,124.480906,129.06951,124.155766
203.4,124.404466,128.95865,124.05667
203.5,124.404466,128.95865,124.05667
203.6,124.404466,128.95865,124.05667
203.7,124.29998,128.868654,123.964825
203.8,124.29998,128.868654,123.964825
203.9,124.29998,128.868654,123.964825
204,124.199239,128.735076,123.857327
204.1,124.199239,128.735076,123.857327
204.2,124.199239,128.735076,123.857327
204.3,124.088923,128.640639,123.781382
204.4,124.088923,128.640639,123.781382
204.5,124.088923,128.640639,123.781382
204.6,123.992168,128.533087,123.647726
204.7,123.992168,128.533087,123.647726
204.8,123.992168,128.533087,123.647726
204.9,123.844475,128.453657,123.585342
205,123.844475,128.453657,123.585342
205.1,123.844475,128.453657,123.585342
205.2,123.721329,128.33815,123.453571
205.3,123.721329,128.33815,123.453571
205.4,123.721329,128.33815,123.453571
205.5,123.64796,128.228741,123.35615
205.6,123.64796,128.228741,123.35615
205.7,123.64796,128.228741,123.35615
205.8,123.575996,128.113249,123.286301
205.9,123.575996,128.113249,123.286301
206,123.575996,128.113249,123.286301
206.1,123.465486,128.035009,123.181415
206.2,123.465486,128.035009,123.181415
206.3,123.465486,128.035009,123.181415
206.4,123.392595,127.932881,123.080507
206.5,123.392595,127.932881,123.080507
206.6,123.392595,127.932881,123.080507
206.7,123.263875,127.795626,123.009968
206.8,123.263875,127.795626,123.009968
206.9,123.263875,127.795626,123.009968
207,123.142873,127.697493,122.905333
207.1,123.142873,127.697493,122.905333
207.2,123.142873,127.697493,122.905333
207.3,123.094989,127.586017,122.815884
207.4,123.094989,127.586017,122.815884
207.5,123.094989,127.586017,122.815884
207.6,122.960919,127.465884,122.748626
207.7,122.960919,127.465884,122.748626
207.8,122.960919,127.465884,122.748626
207.9,122.914441,127.370345,122.671795
208,122.914441,127.370345,122.671795
208.1,122.914441,127.370345,122.671795
208.2,122.801872,127.285348,122.559475
208.3,122.801872,127.285348,122.559475
208.4,122.801872,127.285348,122.559475
208.5,122.702153,127.171791,122.5025
208.6,122.702153,127.171791,122.5025
208.7,122.702153,127.171791,122.5025
208.8,122.604075,127.092657,122.417742
208.9,122.604075,127.092657,122.417742
209,122.604075,127.092657,122.417742
209.1,122.515576,126.988477,122.336958
209.2,122.515576,126.988477,122.336958
209.3,122.515576,126.988477,122.336958
209.4,122.395561,126.850125,122.234698
209.5,122.395561,126.850125,122.234698
209.6,122.395561,126.850125,122.234698
209.7,122.286994,126.760472,122.166995
209.8,122.286994,126.760472,122.166995
209.9,122.286994,126.760472,122.166995
210,122.22606,126.656312,122.071516
210.1,122.22606,126.656312,122.071516
210.2,122.22606,126.656312,122.071516
210.3,122.097428,126.548413,121.993315
210.4,122.097428,126.548413,121.993315
210.5,122.097428,126.548413,121.993315
210.6,122.004987,126.46369,121.910683
210.7,122.004987,126.46369,121.910683
210.8,122.004987,126.46369,121.910683
210.9,121.928189,126.347378,121.788843
211,121.928189,126.347378,121.788843
211.1,121.928189,126.347378,121.788843
211.2,121.819419,126.262431,121.70132
211.3,121.819419,126.262431,121.70132
211.4,121.819419,126.262431,121.70132
211.5,121.721858,126.125074,121.613567
211.6,121.721858,126.125074,121.613567
211.7,121.721858,126.125074,121.613567
211.8,121.630371,126.039436,121.53002
211.9,121.630371,126.039436,121.53002
212,121.630371,126.039436,121.53002
212.1,121.547523,125.932043,121.451144
212.2,121.547523,125.932043,121.451144
212.3,121.547523,125.932043,121.451144
212.4,121.442043,125.835887,121.355471
212.5,121.442043,125.835887,121.355471
212.6,121.442043,125.835887,121.355471
212.7,121.33517,125.70792,121.26587
212.8,121.33517,125.70792,121.26587
212.9,121.33517,125.70792,121.26587
213,121.259103,125.61973,121.162974
213.1,121.259103,125.61973,121.162974
213.2,121.259103,125.61973,121.162974
213.3,121.216638,125.529672,121.081316
213.4,121.216638,125.529672,121.081316
213.5,121.216638,125.529672,121.081316
213.6,121.117478,125.443596,120.98403
213.7,121.117478,125.443596,120.98403
213.8,121.117478,125.443596,120.98403
213.9,121.039554,125.335772,120.923609
214,121.039554,125.335772,120.923609
214.1,121.039554,125.335772,120.923609
214.2,120.928974,125.23427,120.833563
214.3,120.928974,125.23427,120.833563
214.4,120.928974,125.23427,120.833563
214.5,120.858057,125.136047,120.748188
214.6,120.858057,125.136047,120.748188
214.7,120.858057,125.136047,120.748188
214.8,120.789942,125.030815,120.665616
214.9,120.789942,125.030815,120.665616
215,120.789942,125.030815,120.665616
215.1,120.676579,124.923485,120.599841
215.2,120.676579,124.923485,120.599841
215.3,120.676579,124.923485,120.599841
215.4,120.548996,124.817097,120.50958
215.5,120.548996,124.817097,120.50958
215.6,120.548996,124.817097,120.50958
215.7,120.47413,124.756774,120.416292
215.8,120.47413,124.756774,120.416292
215.9,120.47413,124.756774,120.416292
216,120.361254,124.644317,120.30202
216.1,120.361254,124.644317,120.30202
216.2,120.361254,124.644317,120.30202
216.3,120.28523,124.552207,120.232062
216.4,120.28523,124.552207,120.232062
216.5,120.28523,124.552207,120.232062
216.6,120.178896,124.454724,120.121301
216.7,120.178896,124.454724,120.121301
216.8,120.178896,124.454724,120.121301
216.9,120.115005,124.349534,120.041324
217,120.115005,124.349534,120.041324
217.1,120.115005,124.349534,120.041324
217.2,120.028267,124.23874,119.951791
217.3,120.028267,124.23874,119.951791
217.4,120.028267,124.23874,119.951791
217.5,119.931974,124.168154,119.88278
217.6,119.931974,124.168154,119.88278
217.7,119.931974,124.168154,119.88278
217.8,119.844079,124.065084,119.755955
217.9,119.844079,124.065084,119.755955
218,119.844079,124.065084,119.755955
218.1,119.760152,123.966928,119.683688
218.2,119.760152,123.966928,119.683688
218.3,119.760152,123.966928,119.683688
218.4,119.657113,123.893549,119.572263
218.5,119.657113,123.893549,119.572263
218.6,119.657113,123.893549,119.572263
218.7,119.539862,123.80732,119.482289
218.8,119.539862,123.80732,119.482289
218.9,119.539862,123.80732,119.482289
219,119.409334,123.698197,119.369012
219.1,119.409334,123.698197,119.369012
219.2,119.409334,123.698197,119.369012
219.3,119.290469,123.594688,119.290935
219.4,119.290469,123.594688,119.290935
219.5,119.290469,123.594688,119.290935
219.6,119.133859,123.506839,119.155299
219.7,119.133859,123.506839,119.155299
219.8,119.133859,123.506839,119.155299
219.9,118.957457,123.408014,119.038082
220,118.957457,123.408014,119.038082
220.1,118.957457,123.408014,119.038082
220.2,118.837924,123.314567,118.961418
220.3,118.837924,123.314567,118.961418
220.4,118.837924,123.314567,118.961418
220.5,118.79645,123.204074,118.884757
220.6,118.79645,123.204074,118.884757
220.7,118.79645,123.204074,118.884757
220.8,118.758706,123.142172,118.75987
220.9,118.758706,123.142172,118.75987
221,118.758706,123.142172,118.75987
221.1,118.65596,123.031924,118.678792
221.2,118.65596,123.031924,118.678792
221.3,118.65596,123.031924,118.678792
221.4,118.555784,122.950176,118.603775
221.5,118.555784,122.950176,118.603775
221.6,118.555784,122.950176,118.603775
221.7,118.522471,122.86703,118.524335
221.8,118.522471,122.86703,118.524335
221.9,118.522471,122.86703,118.524335
222,118.444199,122.763338,118.456546
222.1,118.444199,122.763338,118.456546
222.2,118.444199,122.763338,118.456546
222.3,118.396446,122.64424,118.384566
222.4,118.396446,122.64424,118.384566
